layer,metric,description,y-axis label,type,unit,aggregation,derivative
STORAGE,exec.latency,"Latency of batch KV requests (including errors) executed on this node.

This measures requests already addressed to a single replica, from the moment
at which they arrive at the internal gRPC endpoint to the moment at which the
response (or an error) is returned.

This latency includes in particular commit waits, conflict resolution and replication,
and end-users can easily produce high measurements via long-running transactions that
conflict with foreground traffic. This metric thus does not provide a good signal for
understanding the health of the KV layer.
",Latency,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,exec.success,"Number of batch KV requests executed successfully on this node.

A request is considered to have executed 'successfully' if it either returns a result
or a transaction restart/abort error.
",Batch KV Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,exportrequest.delay.total,Amount by which evaluation of Export requests was delayed,Nanoseconds,COUNTER,NANOSECONDS,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,follower_reads.success_count,Number of reads successfully processed by any replica,Read Ops,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,gcbytesage,Cumulative age of non-live data,Age,GAUGE,SECONDS,AVG,NONE
STORAGE,gossip.bytes.received,Number of received gossip bytes,Gossip Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,gossip.bytes.sent,Number of sent gossip bytes,Gossip Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,gossip.callbacks.pending,Number of gossip callbacks waiting to be processed,Callbacks,GAUGE,COUNT,AVG,NONE
STORAGE,gossip.callbacks.pending_duration,Duration of gossip callback queueing to be processed,Duration,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,gossip.callbacks.processed,Number of gossip callbacks processed,Callbacks,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,gossip.callbacks.processing_duration,Duration of gossip callback processing,Duration,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,gossip.connections.incoming,Number of active incoming gossip connections,Connections,GAUGE,COUNT,AVG,NONE
STORAGE,gossip.connections.outgoing,Number of active outgoing gossip connections,Connections,GAUGE,COUNT,AVG,NONE
STORAGE,gossip.connections.refused,Number of refused incoming gossip connections,Connections,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,gossip.infos.received,Number of received gossip Info objects,Infos,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,gossip.infos.sent,Number of sent gossip Info objects,Infos,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,intentage,Cumulative age of locks,Age,GAUGE,SECONDS,AVG,NONE
STORAGE,intentbytes,Number of bytes in intent KV pairs,Storage,GAUGE,BYTES,AVG,NONE
STORAGE,intentcount,Count of intent keys,Keys,GAUGE,COUNT,AVG,NONE
STORAGE,intentresolver.async.throttled,Number of intent resolution attempts not run asynchronously due to throttling,Intent Resolutions,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,intentresolver.finalized_txns.failed,Number of finalized transaction cleanup failures. Transaction cleanup refers to the process of resolving all of a transactions intents and then garbage collecting its transaction record.,Intent Resolutions,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,intentresolver.intents.failed,"Number of intent resolution failures. The unit of measurement is a single intent, so if a batch of intent resolution requests fails, the metric will be incremented for each request in the batch.",Intent Resolutions,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,intents.abort-attempts,Count of (point or range) non-poisoning intent abort evaluation attempts,Operations,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,intents.poison-attempts,Count of (point or range) poisoning intent abort evaluation attempts,Operations,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,intents.resolve-attempts,Count of (point or range) intent commit evaluation attempts,Operations,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,keybytes,Number of bytes taken up by keys,Storage,GAUGE,BYTES,AVG,NONE
STORAGE,keycount,Count of all keys,Keys,GAUGE,COUNT,AVG,NONE
STORAGE,kv.allocator.load_based_lease_transfers.cannot_find_better_candidate,The number times the allocator determined that the lease was on the best possible replica,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.allocator.load_based_lease_transfers.delta_not_significant,The number times the allocator determined that the delta between the existing store and the best candidate was not significant,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.allocator.load_based_lease_transfers.existing_not_overfull,The number times the allocator determined that the lease was not on an overfull store,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.allocator.load_based_lease_transfers.follow_the_workload,The number times the allocator determined that the lease should be transferred to another replica for locality.,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.allocator.load_based_lease_transfers.missing_stats_for_existing_stores,The number times the allocator was missing qps stats for the leaseholder,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.allocator.load_based_lease_transfers.should_transfer,The number times the allocator determined that the lease should be transferred to another replica for better load distribution,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.allocator.load_based_replica_rebalancing.cannot_find_better_candidate,The number times the allocator determined that the range was on the best possible stores,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.allocator.load_based_replica_rebalancing.delta_not_significant,The number times the allocator determined that the delta between an existing store and the best replacement candidate was not high enough,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.allocator.load_based_replica_rebalancing.existing_not_overfull,The number times the allocator determined that none of the range's replicas were on overfull stores,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.allocator.load_based_replica_rebalancing.missing_stats_for_existing_store,The number times the allocator was missing the qps stats for the existing store,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.allocator.load_based_replica_rebalancing.should_transfer,The number times the allocator determined that the replica should be rebalanced to another store for better load distribution,Attempts,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.closed_timestamp.max_behind_nanos,Largest latency between realtime and replica max closed timestamp,Nanoseconds,GAUGE,NANOSECONDS,AVG,NONE
STORAGE,kv.concurrency.avg_lock_hold_duration_nanos,Average lock hold duration across locks currently held in lock tables. Does not include replicated locks (intents) that are not held in memory,Nanoseconds,GAUGE,NANOSECONDS,AVG,NONE
STORAGE,kv.concurrency.avg_lock_wait_duration_nanos,Average lock wait duration across requests currently waiting in lock wait-queues,Nanoseconds,GAUGE,NANOSECONDS,AVG,NONE
STORAGE,kv.concurrency.latch_conflict_wait_durations,Durations in nanoseconds spent on latch acquisition waiting for conflicts with other latches,Nanoseconds,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,kv.concurrency.lock_wait_queue_waiters,Number of requests actively waiting in a lock wait-queue,Lock-Queue Waiters,GAUGE,COUNT,AVG,NONE
STORAGE,kv.concurrency.locks,Number of active locks held in lock tables. Does not include replicated locks (intents) that are not held in memory,Locks,GAUGE,COUNT,AVG,NONE
STORAGE,kv.concurrency.locks_with_wait_queues,Number of active locks held in lock tables with active wait-queues,Locks,GAUGE,COUNT,AVG,NONE
STORAGE,kv.concurrency.max_lock_hold_duration_nanos,Maximum length of time any lock in a lock table is held. Does not include replicated locks (intents) that are not held in memory,Nanoseconds,GAUGE,NANOSECONDS,AVG,NONE
STORAGE,kv.concurrency.max_lock_wait_duration_nanos,Maximum lock wait duration across requests currently waiting in lock wait-queues,Nanoseconds,GAUGE,NANOSECONDS,AVG,NONE
STORAGE,kv.concurrency.max_lock_wait_queue_waiters_for_lock,Maximum number of requests actively waiting in any single lock wait-queue,Lock-Queue Waiters,GAUGE,COUNT,AVG,NONE
STORAGE,kv.loadsplitter.nosplitkey,Load-based splitter could not find a split key.,Occurrences,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.loadsplitter.popularkey,Load-based splitter could not find a split key and the most popular sampled split key occurs in >= 25% of the samples.,Occurrences,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.prober.planning_attempts,Number of attempts at planning out probes made; in order to probe KV we need to plan out which ranges to probe;,Runs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.prober.planning_failures,"Number of attempts at planning out probes that failed; in order to probe KV we need to plan out which ranges to probe; if planning fails, then kvprober is not able to send probes to all ranges; consider alerting on this metric as a result",Runs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.prober.read.attempts,"Number of attempts made to read probe KV, regardless of outcome",Queries,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.prober.read.failures,"Number of attempts made to read probe KV that failed, whether due to error or timeout",Queries,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.prober.read.latency,Latency of successful KV read probes,Latency,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,kv.prober.write.attempts,"Number of attempts made to write probe KV, regardless of outcome",Queries,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.prober.write.failures,"Number of attempts made to write probe KV that failed, whether due to error or timeout",Queries,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.prober.write.latency,Latency of successful KV write probes,Latency,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,kv.prober.write.quarantine.oldest_duration,The duration that the oldest range in the write quarantine pool has remained,Seconds,GAUGE,SECONDS,AVG,NONE
STORAGE,kv.rangefeed.budget_allocation_blocked,Number of times RangeFeed waited for budget availability,Events,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.rangefeed.budget_allocation_failed,Number of times RangeFeed failed because memory budget was exceeded,Events,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.rangefeed.catchup_scan_nanos,Time spent in RangeFeed catchup scan,Nanoseconds,COUNTER,NANOSECONDS,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.rangefeed.closed_timestamp.slow_ranges,Number of ranges that have a closed timestamp lagging by more than 5x target lag. Periodically re-calculated,Ranges,GAUGE,COUNT,AVG,NONE
STORAGE,kv.rangefeed.closed_timestamp.slow_ranges.cancelled,Number of rangefeeds that were cancelled due to a chronically lagging closed timestamp,Cancellation Count,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.rangefeed.closed_timestamp_max_behind_nanos,Largest latency between realtime and replica max closed timestamp for replicas that have active rangeeds on them,Nanoseconds,GAUGE,NANOSECONDS,AVG,NONE
STORAGE,kv.rangefeed.mem_shared,Memory usage by rangefeeds,Memory,GAUGE,BYTES,AVG,NONE
STORAGE,kv.rangefeed.mem_system,Memory usage by rangefeeds on system ranges,Memory,GAUGE,BYTES,AVG,NONE
STORAGE,kv.rangefeed.processors_goroutine,Number of active RangeFeed processors using goroutines,Processors,GAUGE,COUNT,AVG,NONE
STORAGE,kv.rangefeed.processors_scheduler,Number of active RangeFeed processors using scheduler,Processors,GAUGE,COUNT,AVG,NONE
STORAGE,kv.rangefeed.registrations,Number of active RangeFeed registrations,Registrations,GAUGE,COUNT,AVG,NONE
STORAGE,kv.rangefeed.scheduled_processor.queue_timeout,Number of times the RangeFeed processor shutdown because of a queue send timeout,Failure Count,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.rangefeed.scheduler.normal.latency,KV RangeFeed normal scheduler latency,Latency,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,kv.rangefeed.scheduler.normal.queue_size,Number of entries in the KV RangeFeed normal scheduler queue,Pending Ranges,GAUGE,COUNT,AVG,NONE
STORAGE,kv.rangefeed.scheduler.system.latency,KV RangeFeed system scheduler latency,Latency,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,kv.rangefeed.scheduler.system.queue_size,Number of entries in the KV RangeFeed system scheduler queue,Pending Ranges,GAUGE,COUNT,AVG,NONE
STORAGE,kv.replica_circuit_breaker.num_tripped_events,Number of times the per-Replica circuit breakers tripped since process start.,Events,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.replica_circuit_breaker.num_tripped_replicas,"Number of Replicas for which the per-Replica circuit breaker is currently tripped.

A nonzero value indicates range or replica unavailability, and should be investigated.
Replicas in this state will fail-fast all inbound requests.
",Replicas,GAUGE,COUNT,AVG,NONE
STORAGE,kv.replica_read_batch_evaluate.dropped_latches_before_eval,Number of times read-only batches dropped latches before evaluation.,Batches,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.replica_read_batch_evaluate.latency,"Execution duration for evaluating a BatchRequest on the read-only path after latches have been acquired.

A measurement is recorded regardless of outcome (i.e. also in case of an error). If internal retries occur, each instance is recorded separately.",Nanoseconds,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,kv.replica_read_batch_evaluate.without_interleaving_iter,Number of read-only batches evaluated without an intent interleaving iter.,Batches,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.replica_write_batch_evaluate.latency,"Execution duration for evaluating a BatchRequest on the read-write path after latches have been acquired.

A measurement is recorded regardless of outcome (i.e. also in case of an error). If internal retries occur, each instance is recorded separately.
Note that the measurement does not include the duration for replicating the evaluated command.",Nanoseconds,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,kv.split.estimated_stats,Number of splits that computed estimated MVCC stats.,Events,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.split.total_bytes_estimates,Number of total bytes difference between the pre-split and post-split MVCC stats.,Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.tenant_rate_limit.current_blocked,Number of requests currently blocked by the rate limiter,Requests,GAUGE,COUNT,AVG,NONE
STORAGE,kv.tenant_rate_limit.num_tenants,Number of tenants currently being tracked,Tenants,GAUGE,COUNT,AVG,NONE
STORAGE,kv.tenant_rate_limit.read_batches_admitted,Number of read batches admitted by the rate limiter,Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.tenant_rate_limit.read_bytes_admitted,Number of read bytes admitted by the rate limiter,Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.tenant_rate_limit.read_requests_admitted,Number of read requests admitted by the rate limiter,Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.tenant_rate_limit.write_batches_admitted,Number of write batches admitted by the rate limiter,Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.tenant_rate_limit.write_bytes_admitted,Number of write bytes admitted by the rate limiter,Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kv.tenant_rate_limit.write_requests_admitted,Number of write requests admitted by the rate limiter,Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kvadmission.flow_controller.elastic_blocked_stream_count,Number of replication streams with no flow tokens available for elastic requests,Count,GAUGE,COUNT,AVG,NONE
STORAGE,kvadmission.flow_controller.elastic_requests_admitted,Number of elastic requests admitted by the flow controller,Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kvadmission.flow_controller.elastic_requests_bypassed,Number of elastic waiting requests that bypassed the flow controller due to disconnecting streams,Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kvadmission.flow_controller.elastic_requests_errored,Number of elastic requests that errored out while waiting for flow tokens,Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kvadmission.flow_controller.elastic_requests_waiting,Number of elastic requests waiting for flow tokens,Requests,GAUGE,COUNT,AVG,NONE
STORAGE,kvadmission.flow_controller.elastic_stream_count,Total number of replication streams for elastic requests,Count,GAUGE,COUNT,AVG,NONE
STORAGE,kvadmission.flow_controller.elastic_tokens_available,"Flow tokens available for elastic requests, across all replication streams",Bytes,GAUGE,BYTES,AVG,NONE
STORAGE,kvadmission.flow_controller.elastic_tokens_deducted,"Flow tokens deducted by elastic requests, across all replication streams",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kvadmission.flow_controller.elastic_tokens_returned,"Flow tokens returned by elastic requests, across all replication streams",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kvadmission.flow_controller.elastic_tokens_unaccounted,"Flow tokens returned by elastic requests that were unaccounted for, across all replication streams",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kvadmission.flow_controller.elastic_wait_duration,Latency histogram for time elastic requests spent waiting for flow tokens,Nanoseconds,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,kvadmission.flow_controller.regular_blocked_stream_count,Number of replication streams with no flow tokens available for regular requests,Count,GAUGE,COUNT,AVG,NONE
STORAGE,kvadmission.flow_controller.regular_requests_admitted,Number of regular requests admitted by the flow controller,Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kvadmission.flow_controller.regular_requests_bypassed,Number of regular waiting requests that bypassed the flow controller due to disconnecting streams,Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kvadmission.flow_controller.regular_requests_errored,Number of regular requests that errored out while waiting for flow tokens,Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,kvadmission.flow_controller.regular_requests_waiting,Number of regular requests waiting for flow tokens,Requests,GAUGE,COUNT,AVG,NONE
